p_name,m_name,m_type,m_tech,m_power,m_acc,m_pp
ノコッチ,あなをほる,じめん,物理,80,100,10
ノコッチ,いわなだれ,いわ,物理,75,90,10
ノコッチ,おどろかす,ゴースト,物理,30,100,15
ノコッチ,おんがえし,ノーマル,物理,0,100,20
ノコッチ,がむしゃら,ノーマル,物理,0,100,5
ノコッチ,からげんき,ノーマル,物理,70,100,20
ノコッチ,しめつける,ノーマル,物理,15,85,20
ノコッチ,とっておき,ノーマル,物理,140,100,5
ノコッチ,のしかかり,ノーマル,物理,85,100,15
ノコッチ,やつあたり,ノーマル,物理,0,100,20
ノコッチ,いたみわけ,ノーマル,変化,0,0,20
ノコッチ,いやなおと,ノーマル,変化,0,85,40
ノコッチ,じこあんじ,ノーマル,変化,0,0,10
ノコッチ,にほんばれ,ほのお,変化,0,0,5
ノコッチ,はねやすめ,ひこう,変化,0,0,10
ノコッチ,へびにらみ,ノーマル,変化,0,100,30
ノコッチ,まるくなる,ノーマル,変化,0,0,40
ノコッチ,だいもんじ,ほのお,特殊,110,85,5
ノコッチ,でんげきは,でんき,特殊,60,0,20
ノコッチ,みずのはどう,みず,特殊,60,100,20
ノコッチ,アクアテール,みず,物理,90,90,10
ノコッチ,かげぶんしん,ノーマル,変化,0,0,15
ノコッチ,とぐろをまく,どく,変化,0,0,20
ノコッチ,めざめるパワー,ノーマル,特殊,60,100,15
ノコッチ,れいとうビーム,こおり,特殊,90,100,10
ノコッチ,エアスラッシュ,ひこう,特殊,75,95,15
ノコッチ,アイアンテール,はがね,物理,100,75,15
ノコッチ,がんせきふうじ,いわ,物理,60,95,15
ノコッチ,しねんのずつき,エスパー,物理,80,90,15
ノコッチ,ジャイロボール,はがね,物理,0,100,5
ノコッチ,すてみタックル,ノーマル,物理,120,100,15
ノコッチ,かえんほうしゃ,ほのお,特殊,90,100,15
ノコッチ,ドラゴンダイブ,ドラゴン,物理,100,75,10
ノコッチ,ドリルライナー,じめん,物理,80,95,10
ノコッチ,ひみつのちから,ノーマル,物理,70,100,20
ノコッチ,ワイルドボルト,でんき,物理,90,100,15
ノコッチ,げんしのちから,いわ,特殊,60,100,5
ノコッチ,こうそくいどう,エスパー,変化,0,0,30
ノコッチ,ステルスロック,いわ,変化,0,0,20
ノコッチ,ないしょばなし,ノーマル,変化,0,0,20
ノコッチ,マジックコート,エスパー,変化,0,0,15
ノコッチ,シャドーボール,ゴースト,特殊,80,100,15
ノコッチ,ソーラービーム,くさ,特殊,120,100,10
ノコッチ,チャージビーム,でんき,特殊,50,90,10
ノズパス,10まんボルト,でんき,特殊,90,100,15
ノズパス,いびき,ノーマル,特殊,50,100,15
ノズパス,じしん,じめん,物理,100,100,10
ノズパス,いばる,ノーマル,変化,0,85,15
ノズパス,ねごと,ノーマル,変化,0,0,10
ノズパス,ねむる,エスパー,変化,0,0,10
ノズパス,まもる,ノーマル,変化,0,0,10
ノズパス,ほうでん,でんき,特殊,80,100,15
ノズパス,ころがる,いわ,物理,30,90,20
ノズパス,じだんだ,じめん,物理,75,100,10
ノズパス,じならし,じめん,物理,60,100,20
ノズパス,スパーク,でんき,物理,65,100,20
ノズパス,かみなり,でんき,特殊,110,70,10
ノズパス,こらえる,ノーマル,変化,0,0,10
ノズパス,てっぺき,はがね,変化,0,0,15
ノズパス,でんじは,でんき,変化,0,90,20
ノズパス,どくどく,どく,変化,0,90,10
ノズパス,みがわり,ノーマル,変化,0,0,10
ノズパス,メロメロ,ノーマル,変化,0,100,15
ノズパス,りんしょう,ノーマル,特殊,60,100,15
ノズパス,いわおとし,いわ,物理,50,90,15
ノズパス,いわなだれ,いわ,物理,75,90,10
ノズパス,うちおとす,いわ,物理,50,100,15
ノズパス,おんがえし,ノーマル,物理,0,100,20
ノズパス,からげんき,ノーマル,物理,70,100,20
ノズパス,たいあたり,ノーマル,物理,40,100,35
ノズパス,やつあたり,ノーマル,物理,0,100,20
ノズパス,いたみわけ,ノーマル,変化,0,0,20
ノズパス,いちゃもん,あく,変化,0,100,15
ノズパス,かたくなる,ノーマル,変化,0,0,30
ノズパス,すなあらし,いわ,変化,0,0,10
ノズパス,ちょうはつ,あく,変化,0,100,20
ノズパス,にほんばれ,ほのお,変化,0,0,5
ノズパス,ロックオン,ノーマル,変化,0,0,5
ノズパス,でんげきは,でんき,特殊,60,0,20
ノズパス,パワージェム,いわ,特殊,80,100,20
ノズパス,だいばくはつ,ノーマル,物理,250,100,5
ノズパス,かげぶんしん,ノーマル,変化,0,0,15
ノズパス,じゅうりょく,エスパー,変化,0,0,5
ノズパス,でんじふゆう,でんき,変化,0,0,10
ノズパス,とおせんぼう,ノーマル,変化,0,0,5
ノズパス,ロックカット,いわ,変化,0,0,20
ノズパス,ワイドガード,いわ,変化,0,0,10
ノズパス,ボルトチェンジ,でんき,特殊,70,100,20
ノズパス,めざめるパワー,ノーマル,特殊,60,100,15
ノズパス,かみなりパンチ,でんき,物理,75,100,15
ノズパス,がんせきふうじ,いわ,物理,60,95,15
ノズパス,すてみタックル,ノーマル,物理,120,100,15
ノズパス,ストーンエッジ,いわ,物理,100,80,5
ノズパス,ほのおのパンチ,ほのお,物理,75,100,15
ノズパス,マグニチュード,じめん,物理,0,100,30
ノズパス,れいとうパンチ,こおり,物理,75,100,15
ノズパス,ロックブラスト,いわ,物理,25,90,10
ノズパス,ステルスロック,いわ,変化,0,0,20
ノズパス,ないしょばなし,ノーマル,変化,0,0,20
ノズパス,マジックコート,エスパー,変化,0,0,15
ノズパス,だいちのちから,じめん,特殊,90,100,10
ノズパス,マジカルシャイン,フェアリー,特殊,80,100,10
ハスボー,あわ,みず,特殊,40,100,30
ハスボー,ふぶき,こおり,特殊,110,70,5
ハスボー,いびき,ノーマル,特殊,50,100,15
ハスボー,ずつき,ノーマル,物理,70,100,15
ハスボー,あられ,こおり,変化,0,0,10
ハスボー,いばる,ノーマル,変化,0,85,15
ハスボー,さわぐ,ノーマル,特殊,90,100,10
ハスボー,ねごと,ノーマル,変化,0,0,10
ハスボー,ねむる,エスパー,変化,0,0,10
ハスボー,まもる,ノーマル,変化,0,0,10
ハスボー,じたばた,ノーマル,物理,0,100,15
ハスボー,どろぼう,あく,物理,60,100,25
ハスボー,あまごい,みず,変化,0,0,5
ハスボー,くすぐる,ノーマル,変化,0,100,20
ハスボー,どくどく,どく,変化,0,90,10
ハスボー,なきごえ,ノーマル,変化,0,100,40
ハスボー,みがわり,ノーマル,変化,0,0,10
ハスボー,メロメロ,ノーマル,変化,0,100,15
ハスボー,すいとる,くさ,特殊,20,100,25
ハスボー,なみのり,みず,特殊,90,100,15
ハスボー,ねっとう,みず,特殊,80,100,15
ハスボー,りんしょう,ノーマル,特殊,60,100,15
ハスボー,おどろかす,ゴースト,物理,30,100,15
ハスボー,おんがえし,ノーマル,物理,0,100,20
ハスボー,カウンター,かくとう,物理,0,100,20
ハスボー,からげんき,ノーマル,物理,70,100,20
ハスボー,くさむすび,くさ,特殊,0,100,20
ハスボー,やつあたり,ノーマル,物理,0,100,20
ハスボー,しろいきり,こおり,変化,0,0,30
ハスボー,にほんばれ,ほのお,変化,0,0,5
ハスボー,みずでっぽう,みず,特殊,40,100,25
ハスボー,みずのはどう,みず,特殊,60,100,20
ハスボー,メガドレイン,くさ,特殊,40,100,15
ハスボー,エコーボイス,ノーマル,特殊,40,100,15
ハスボー,タネばくだん,くさ,物理,80,100,15
ハスボー,ギガドレイン,くさ,特殊,75,100,10
ハスボー,あまいかおり,ノーマル,変化,0,100,20
ハスボー,こごえるかぜ,こおり,特殊,55,95,15
ハスボー,かげぶんしん,ノーマル,変化,0,0,15
ハスボー,こうごうせい,くさ,変化,0,0,5
ハスボー,つるぎのまい,ノーマル,変化,0,0,20
ハスボー,バブルこうせん,みず,特殊,65,100,20
ハスボー,めざめるパワー,ノーマル,特殊,60,100,15
ハスボー,れいとうビーム,こおり,特殊,90,100,10
ハスボー,エナジーボール,くさ,特殊,90,100,10
ハスボー,しぜんのめぐみ,ノーマル,物理,0,100,15
ハスボー,しねんのずつき,エスパー,物理,80,90,15
ハスボー,はっぱカッター,くさ,物理,55,95,25
ハスボー,しぜんのちから,ノーマル,変化,0,0,20
ハスボー,ないしょばなし,ノーマル,変化,0,0,20
ハスボー,フラフラダンス,ノーマル,変化,0,100,20
ハスボー,やどりぎのタネ,くさ,変化,0,90,10
ハスボー,ソーラービーム,くさ,特殊,120,100,10
ハッサム,いびき,ノーマル,特殊,50,100,15
ハッサム,いばる,ノーマル,変化,0,85,15
ハッサム,ねごと,ノーマル,変化,0,0,10
ハッサム,ねむる,エスパー,変化,0,0,10
ハッサム,まもる,ノーマル,変化,0,0,10
ハッサム,おいうち,あく,物理,40,100,20
ハッサム,きりさく,ノーマル,物理,70,100,20
ハッサム,つじぎり,あく,物理,70,100,15
ハッサム,どろぼう,あく,物理,60,100,25
ハッサム,みねうち,ノーマル,物理,40,100,40
ハッサム,むしくい,むし,物理,60,100,20
ハッサム,あまごい,みず,変化,0,0,5
ハッサム,おいかぜ,ひこう,変化,0,0,30
ハッサム,こらえる,ノーマル,変化,0,0,10
ハッサム,てっぺき,はがね,変化,0,0,15
ハッサム,どくどく,どく,変化,0,90,10
ハッサム,みがわり,ノーマル,変化,0,0,10
ハッサム,メロメロ,ノーマル,変化,0,100,15
ハッサム,りんしょう,ノーマル,特殊,60,100,15
ハッサム,おんがえし,ノーマル,物理,0,100,20
ハッサム,カウンター,かくとう,物理,0,100,20
ハッサム,からげんき,ノーマル,物理,70,100,20
ハッサム,かわらわり,かくとう,物理,75,100,15
ハッサム,かまいたち,ノーマル,特殊,80,100,10
ハッサム,なげつける,あく,物理,0,100,10
ハッサム,ばかぢから,かくとう,物理,120,100,5
ハッサム,フェイント,ノーマル,物理,30,100,10
ハッサム,ぶんまわす,あく,物理,65,100,20
ハッサム,やつあたり,ノーマル,物理,0,100,20
ハッサム,きあいだめ,ノーマル,変化,0,0,30
ハッサム,きりばらい,ひこう,変化,0,0,15
ハッサム,すなあらし,いわ,変化,0,0,10
ハッサム,とぎすます,ノーマル,変化,0,0,30
ハッサム,にほんばれ,ほのお,変化,0,0,5
ハッサム,はねやすめ,ひこう,変化,0,0,10
ハッサム,アクロバット,ひこう,物理,55,100,15
ハッサム,きしかいせい,かくとう,物理,0,100,15
ハッサム,シザークロス,むし,物理,80,100,15
ハッサム,つばめがえし,ひこう,物理,60,0,20
ハッサム,とんぼがえり,むし,物理,70,100,20
ハッサム,はたきおとす,あく,物理,65,100,20
ハッサム,メタルクロー,はがね,物理,50,95,35
ハッサム,れんぞくぎり,むし,物理,40,95,20
ハッサム,かげぶんしん,ノーマル,変化,0,0,15
ハッサム,つるぎのまい,ノーマル,変化,0,0,20
ハッサム,にらみつける,ノーマル,変化,0,100,30
ハッサム,バトンタッチ,ノーマル,変化,0,0,40
ハッサム,ひかりのかべ,エスパー,変化,0,0,30
ハッサム,はかいこうせん,ノーマル,特殊,150,90,5
ハッサム,ベノムショック,どく,特殊,65,100,10
ハッサム,むしのさざめき,むし,特殊,90,100,10
ハッサム,めざめるパワー,ノーマル,特殊,60,100,15
ハッサム,ラスターカノン,はがね,特殊,80,100,10
ハッサム,アイアンヘッド,はがね,物理,80,100,15
ハッサム,ギガインパクト,ノーマル,物理,150,90,5
ハッサム,ダブルアタック,ノーマル,物理,35,90,10
ハッサム,でんこうせっか,ノーマル,物理,40,100,30
ハッサム,はがねのつばさ,はがね,物理,70,90,25
ハッサム,ぎんいろのかぜ,むし,特殊,60,100,5
ハッサム,バレットパンチ,はがね,物理,40,100,30
ハッサム,こうそくいどう,エスパー,変化,0,0,30
ハッサム,しんぴのまもり,ノーマル,変化,0,0,25
ハッサム,ないしょばなし,ノーマル,変化,0,0,20
ハッサム,ファストガード,かくとう,変化,0,0,15
ハネッコ,いびき,ノーマル,特殊,50,100,15
ハネッコ,いかり,ノーマル,物理,20,100,20
ハネッコ,いばる,ノーマル,変化,0,85,15
ハネッコ,ねごと,ノーマル,変化,0,0,10
ハネッコ,ねむる,エスパー,変化,0,0,10
ハネッコ,はねる,ノーマル,変化,0,0,40
ハネッコ,まもる,ノーマル,変化,0,0,10
ハネッコ,ねんりき,エスパー,特殊,50,100,25
ハネッコ,こらえる,ノーマル,変化,0,0,10
ハネッコ,てだすけ,ノーマル,変化,0,0,20
ハネッコ,どくどく,どく,変化,0,90,10
ハネッコ,ドわすれ,エスパー,変化,0,0,20
ハネッコ,みがわり,ノーマル,変化,0,0,10
ハネッコ,メロメロ,ノーマル,変化,0,100,15
ハネッコ,すいとる,くさ,特殊,20,100,25
ハネッコ,りんしょう,ノーマル,特殊,60,100,15
ハネッコ,おんがえし,ノーマル,物理,0,100,20
ハネッコ,からげんき,ノーマル,物理,70,100,20
ハネッコ,たいあたり,ノーマル,物理,40,100,35
ハネッコ,とびはねる,ひこう,物理,85,85,5
ハネッコ,くさむすび,くさ,特殊,0,100,20
ハネッコ,やつあたり,ノーマル,物理,0,100,20
ハネッコ,アンコール,ノーマル,変化,0,100,5
ハネッコ,じこあんじ,ノーマル,変化,0,0,10
ハネッコ,しびれごな,くさ,変化,0,75,30
ハネッコ,どくのこな,どく,変化,0,75,35
ハネッコ,にほんばれ,ほのお,変化,0,0,5
ハネッコ,ねむりごな,くさ,変化,0,75,15
ハネッコ,わたほうし,くさ,変化,0,100,40
ハネッコ,まとわりつく,むし,特殊,20,100,20
ハネッコ,メガドレイン,くさ,特殊,40,100,15
ハネッコ,アクロバット,ひこう,物理,55,100,15
ハネッコ,タネばくだん,くさ,物理,80,100,15
ハネッコ,つばめがえし,ひこう,物理,60,0,20
ハネッコ,ギガドレイン,くさ,特殊,75,100,10
ハネッコ,とんぼがえり,むし,物理,70,100,20
ハネッコ,いかりのこな,むし,変化,0,0,20
ハネッコ,かげぶんしん,ノーマル,変化,0,0,15
ハネッコ,こうごうせい,くさ,変化,0,0,5
ハネッコ,しっぽをふる,ノーマル,変化,0,100,30
ハネッコ,つるぎのまい,ノーマル,変化,0,0,20
ハネッコ,なやみのタネ,くさ,変化,0,100,10
ハネッコ,リフレクター,エスパー,変化,0,0,20
ハネッコ,めざめるパワー,ノーマル,特殊,60,100,15
ハネッコ,ようせいのかぜ,フェアリー,特殊,40,100,30
ハネッコ,エナジーボール,くさ,特殊,90,100,10
ハネッコ,すてみタックル,ノーマル,物理,120,100,15
ハネッコ,タネマシンガン,くさ,物理,25,100,30
ハネッコ,アロマセラピー,くさ,変化,0,0,5
ハネッコ,コットンガード,くさ,変化,0,0,10
ハネッコ,ないしょばなし,ノーマル,変化,0,0,20
ハネッコ,やどりぎのタネ,くさ,変化,0,90,10
ハネッコ,ソーラービーム,くさ,特殊,120,100,10
ハネッコ,マジカルシャイン,フェアリー,特殊,80,100,10
ハネッコ,グラスフィールド,くさ,変化,0,0,10
ハネッコ,ちからをすいとる,くさ,変化,0,100,10
ハピナス,10まんボルト,でんき,特殊,90,100,15
ハピナス,ふぶき,こおり,特殊,110,70,5
ハピナス,いびき,ノーマル,特殊,50,100,15
ハピナス,じしん,じめん,物理,100,100,10
ハピナス,ずつき,ノーマル,物理,70,100,15
ハピナス,はたく,ノーマル,物理,40,100,35
ハピナス,あられ,こおり,変化,0,0,10
ハピナス,いばる,ノーマル,変化,0,85,15
ハピナス,うたう,ノーマル,変化,0,55,15
ハピナス,ねごと,ノーマル,変化,0,0,10
ハピナス,ねむる,エスパー,変化,0,0,10
ハピナス,まもる,ノーマル,変化,0,0,10
ハピナス,ゆめくい,エスパー,特殊,100,100,15
ハピナス,じだんだ,じめん,物理,75,100,10
ハピナス,じならし,じめん,物理,60,100,20
